Content,Source,label
"HONG KONG (Reuters) - Fast-growing budget carrier Vietjet Aviation VJC.HM is set to finalize a $6.5 billion jet order with Europe’s Airbus (AIR.PA) during a visit to Hanoi by French Prime Minister Edouard Philippe on Friday, people familiar with the matter said.

Logo of Airbus is pictured at the Airbus A380 final assembly line at Airbus headquarters in Blagnac, near Toulouse, France, March 21, 2018. REUTERS/Regis Duvignau

The order for 50 A321neo jets is part of an aggressive investment in the Vietnamese airline’s fleet that has provided lucrative business for both Airbus and its U.S. rival Boeing.

It is also a boost for Airbus as it seeks to turn a raft of provisional orders put together at July’s Farnborough Airshow into hard revenues, narrowing a gap against Boeing this year.

The deal is the biggest economic component of an official visit to France’s former colony by Philippe from Nov. 2-4, during which he will oversee deals with French firms and hold talks with Vietnamese counterpart Nguyen Xuan Phuc, they said.

Airbus and Vietjet both declined to comment.

Vietnam and France also signed an agreement in September to expand defense collaboration, although details are scant.

VietJet CEO Nguyen Thi Phuong Thao told Reuters this week that Vietjet plans to maintain an average fleet age of just three years to keep fuel and maintenance costs low.

It placed provisional orders for the A321neo jets and 100 Boeing 737 MAX jets in Farnborough and has been negotiating to firm them up, with deliveries expected between 2020 and 2025.

The formal signing, to take place on Friday, will help to dispel doubts over the substance of deals announced in Farnborough, which was marked by a rash of vague or incomplete order announcements.

Finalizing such deals can involve tough negotiations as airlines try to squeeze out last-minute concessions.

However, finance industry sources have expressed concerns about a glut of orders in Southeast Asia from airlines like Vietjet, Malaysia’s AirAsia (AIRA.KL) and Lion Air of Indonesia and question whether all of the several hundreds of planes on order from the Asian low-cost carriers will actually be delivered.

Vietjet told the Airline Economics conference in Hong Kong this week that low-cost airlines have a relatively low market position in Vietnam, and that those most successful in driving down unit costs would ride out any downturn in the market.

Vietnam’s expansion has also been peppered with trade sensitivities as Vietjet - which says it enjoys government support - juggled Airbus and Boeing procurements: a strategy also designed to win bigger discounts.

Two years ago, Boeing upstaged Airbus by clinching an order for 100 737s during a visit by then-U.S. President Barack Obama.

Until then, VietJet had only bought from Airbus, including an order for 92 jets in 2013.

Philippe’s visit is the latest example of Western leaders beating a path to Asia’s low-cost carriers, whose orders have secured thousands of manufacturing jobs, trade experts said.",Reuters,0
"Comac has opened a new flight test centre at Shanghai Pudong airport industrial area.

The 138,400 square metre facility will serve a wide range of functions, including engineering research, data processing and test pilot training. It is located around 5km from Shanghai Pudong International airport.

Construction of the facility started in 2016, and was completed in mid-October.

Comac manufactures the ARJ21 regional jet, and is developing the C919 narrowbody airliner.",Flight Global,0
"When former UK chancellor of the exchequer Reginald Maudling was turfed out of office by the Labour government's victory in the 1964 general election, he left a note to Jim Callaghan, his successor.

""Good luck, old cock,"" he wrote. ""Sorry to leave it in such a mess.""

Both French and German probably have a turn of phrase equivalent to this peculiarly British bit of understatement, and Airbus chief Tom Enders might be forgiven if he passed on similar sentiments to Guillaume Faury in either language.

Airbus is somewhat under siege and, in a twist on the regular narrative, much of the pressure is not coming from its traditional US nemesis but from its own partners and internal operations.

The brightest part of the airframer's latest outlook concerned the A350 programme, which has continued to demonstrate remarkably smooth progress, seemingly in defiance of the regular cautions expressed over the challenges involved in ramping up production.

Airbus's recent frustrations have instead been rooted in just about every programme except the A350, putting unwanted pressure on the airframer at a time when its senior management structure – stable for several years – is being overhauled and candidates are being scrutinised as much for their virtues as their skills.

While the A380 continues to languish in the aerospace equivalent of purgatory, the belated transition from the A330 to the re-engined A330neo has been aggravated by a dearth of Rolls-Royce powerplants.

The engine snags and shortages that saddled the A320neo programme are well documented, but the airframer has admitted to vexatious internal single-aisle production issues, notably on its A321neo – a hugely popular model and one which, like the A330neo, is crucial to its middle-market strategy.

Prior to the introduction of the A320neo, Airbus was typically delivering around 40% of its annual output during the fourth quarter. But over the subsequent three years, the stress on the final quarter has sharply increased, with the ratio rising to 49% in 2016 and 58% last year.

Airbus's original production target had left it facing the unenviable burden of delivering 62% of this year's total in the final three months. The newly consolidated A220 has been drafted into a face-saving role that maintains the delivery target of 800 aircraft.

All of this is set against a relatively weak Airbus sales performance – Boeing has taken two-and-a-half times more net orders – and the pressure of a planned single-aisle rate hike. Oh, and Brexit. Welcome to the hot seat, Guillaume. Bonne chance.",Flight Global,0
"German interiors equipment specialist Aircraft Cabin Modification will expand operations ahead of a planned move to a purpose-built site.

ACM says it will from early 2019 temporarily rent additional facilities at its Memmingen headquarters as a result of ""acute lack of space"" due to ""strong business growth"".

In July, the manufacturer revealed a tentative plan to construct a hangar facility at Memmingen airport, although it did not specify a timeline for the project.

Today, the company is located in an industrial park closer to the town centre.

Managing director Roger Hohl states: ""The already very positive order situation has continued to improve so much over the last few months that we are unable to wait until completion of the new building before expanding our business.""

The short-term expansion will not change the relocation plan, but may require modifications to the new site's design.

ACM – which has 120 staff – says it needs more employees and that a shortage of skilled workers remains a challenge.",Flight Global,0
"Flying bikes could be coming to Britain as a US start-up launches a new range of hoverbikes that it claims do not require a licence.

The bikes, from the start-up Hoversurf, have gone on sale for pre-orders with a handful of UK buyers thought to be interested in the $150,000 (£115,000) aircraft.

Buyers can pre-order a Hoverbike S3 2019 with a $10,000 deposit for delivery in two to six months time, the California start-up said.

The bikes fly up to 5m above the ground and reach a top speed of 60mph. It features lithium manganese nickel battery technology and can achieve flight times of 10 to 25 minutes, according to the company. It weighs 114kg with a body of carbon fibre.

Hoversurf chief operating officer Joseph Segura-Conn confirmed the start-up was accepting bids from UK buyers. ""I believe we have two to three pre-orders of our older model form the UK, that we will be reaching out to a potential upgrade,"" he said.",Telegraph,0
"Russia’s United Aircraft plans to enhance its customer service capabilities for the Superjet 100, and make customer service a priority for the Irkut MC-21 and CRAIC CR929 programmes.

In an interview with FlightGlobal prior to Air Show China in Zhuhai, UAC chief Yuri Slyusar said that the company was working with both its foreign and Russian customers to improve the Superjet's after-sales programme.

“We intend to invest substantively in after-sales services, both in the central spares stock and in enhancement of the existing stocks capacity…as well as the capacity required for aircraft maintenance,” he says.

“Looking ahead, we plan to come up with a single unified after-sales system for UAC commercial aircraft.”

The company will apply lessons from the Superjet programme to both the MC-21 and CR929. UAC and Comac have formed a joint venture, CRAIC, to develop the new long-haul CR929 twinjet, which is expected to enter service in the late 2020s.

Given that the primary market for the CR929 is the Asia-Pacific region, service facilities and spares warehouses will be developed in both Russia and China. Slyusar says that support is key priority for the developmental type, and a focus area in discussions with suppliers. To be selected as a supplier, a company must have sufficient number of service facilities, warehouses, and technicians globally.

Customer service issues and spares shortages have been a major stumbling block with the Superjets operated by Mexican carrier Interjet. In its most recent financial quarter, the airline received Ps733 million ($39.6 million) in compensation for maintenance costs related to its Superjet fleet, after it was forced to ground at least four of the type during the past year or so.

In a bid to keep Interjet as a customer, Sukhoi Civil Aircraft, the type's manufacturer, is offering cabin densification and fuel-saving 'sabrelet' winglets.

“Our partners are improving the business model, and we are intensively involved in this process by working out proposals and actions concerning fleet adaptation,” says Slyusar. “This means that we are looking for possibilities to enhance the operational capacity at high altitudes, and improving take-off and landing performance, as well as the layout arrangements.”

Sukhoi is also offering other customers upgrades in the form of saberlets and improved landing-gear doors, he adds.

Slyusar touches on the request for information related to the CR929 issued in May. He lists three of the respondents: Rolls-Royce, General Electric, as well as a joint response from Russia’s United Engine and the Aero Engine Corporation of China.

“This work will be completed by the end of the year, following which potential suppliers will be selected to pass to the precontractual work stage,"" he says.",Flight Global,0
"Airbus is set to conduct the maiden flight of the A330-800 from its Toulouse headquarters on 6 November.

The airframer states that the aircraft – the shorter variant of the A330neo family – should depart at 10:30 local time, weather and other conditions permitting.

If the flight goes ahead, the maiden sortie of the -800 would come exactly 9,500 days – just over 26 years – after the first ever A330 take-off, when the initial -300 became airborne on 2 November 1992.

The A330-800 is the re-engined version of the A330-200, and is fitted with Rolls-Royce Trent 7000 powerplants.

Airbus carried out the first flight of the larger A330neo, the A330-900, in October last year.",Flight Global,0
"Lufthansa Technik has started using a partly automated process to apply Interfill epoxy coatings to components in an effort to reduce the time required for the procedure.

The maintenance provider says that part-owned subsidiary Lufthansa Technik Intercoat developed a robot arm to apply the coating onto components fitted to a rotating fixture.

Currently, size limits restrict parts to no larger than 50cm (19.7in) in any dimension and no heavier than 25kg (55lb).

LHT says, however, that development has begun on a next-generation system that will eliminate these restrictions and handle components with ""more complex, non-rotation-symmetric coating areas"".

An advantage of the existing system is that it produces a coating with an even layer thickness and no air pockets, which reduces potential corrective rework, the maintenance, repair and overhaul provider says.

LHT Intercoat managing director Andreas Sauer claims that the partially automated system reduces component coating time by two-thirds.

""That gives us the opportunity to react quickly and flexibly to customer needs,"" he says.

LHT Intercoat is a joint venture with Intercon Holding – a financing firm outside Hamburg that specialises in supporting innovative projects with a range of business partners.",Flight Global,0
"Sino-Russian joint venture CRAIC is displaying a full-size mock-up of the CR929 widebody jet at Airshow China in Zhuhai.

It is the first time that the two aircraft manufacturers, Russia's United Aircraft and China's Comac, have shown a physical mock-up of their planned twin-aisle project.

Ellis Taylor/FlightGlobal

CRAIC firmed up the external shape and dimensions of the baseline CR929-600 in June.

In a standard three-class configuration, the -600 will accommodate 280 passengers and has a 12,000km (6,490nm) range. CRAIC has also signalled plans to launch a shortened -500 variant, with capacity for 250 passengers and a range of 14,000km, as well as a stretched -700 with capacity for 320 passengers and a range of 10,000km.

The aircraft is scheduled for service in the late 2020s.

Get all the coverage from Airshow China here",Flight Global,0
"Airbus and Embraer both see an opportunity to sell their small narrowbody jets to carriers keen to tap the emerging market in western China.

Speaking during a media briefing at Airshow China, Airbus’s head of single-aisle marketing, Amaya Rodrigues Gonzales, says that the government’s plan to open up the high altitude areas of the country’s west for further development will rely on aviation, as trains and roads are not feasible in those regions.

Furthermore, the A220’s hot and high performance, smaller capacity than other narrowbodies and long-range are expected to be a good match for some of the operating and commercial challenges in the region.

“In this case, the size of the aircraft, the range of the aircraft and the capabilities of the aircraft is just perfect,” she says. “They need very good performance at hot and high airports; it’s going to make this aircraft the aircraft of choice, and the aircraft to develop this region.”

Airbus is displaying an Air Baltic A220-300 at the air show, the first leg of an Asian sales tour that will also take it to Chengdu, Koh Samui and Istanbul before returning to the carrier's Riga base.

Ellis Taylor

The A220 has yet to garner any firm orders from China, although Flight Fleets Analyzer shows that there are letters of intent to order 30 A220-100s and 20 A220-300s from Loong Air and CDB Aviation Lease Finance.

However, Airbus is not alone in targeting that market, with Embraer also highlighting the capabilities of the E190-E2 to help airlines access the western China market.

It has already completed demonstration flights into and out of Lhasa, and says that the E190-E2 can fly nonstop from Lhasa to Chengdu with a full load of passengers.

“The E2 will be able to connect tier II and III destinations here in China. It can bypass hubs and most importantly it can offer smaller airplanes in the market, complementing narrowbodies at comparable seat costs,” said Embraer’s head of commercial, Arjan Meijer.

The Brazilian airframer is displaying its ‘profit hunter’ E190-E2 featuring its shark livery on the static line at Zhuhai. After the show finishes, it will embark on a two week sales tour across the country.

“We will show the advanced technology, we will explain everything about the exceptional hot and high performance for the many high, elevated airports here in China,” he adds.

Embraer is also targeting other opportunities in China with its wider portfolio of E-Jets. During a media briefing, vice-president of sales and marketing for Embraer China, Gao Qing, noted that the E175-E1 was the “best choice for startup airlines.”

At the larger end, the airframer claims that its E195-E2 is ideally suited to low-cost carriers.

Overall, Embraer predicts that over the next 20 years there will be demand for 1,390 jets with up to 150 seats in China. It cites plans to open 140 new airports across the country by 2035, and a growing need for airlines to bypass congested hubs as major drivers of that demand.",Flight Global,0
"Continuing consolidation of the commercial aircraft industry is firmly on show in this year’s World Airliner Directory, with Bombardier having exited our first instalment, which covers mainliner types with a minimum seating capacity for greater than 100 passengers.

What was once the Canadian airframer’s flagship CSeries has been subsumed under the Airbus banner, now opening our listing as the A220. While some were doubtful of the European giant’s motives in assuming control of the Bombardier product, early fresh commitments under its leadership and a first delivery to a US carrier – Delta Air Lines – mean that the single-aisle’s prospects are on the up.

Boeing’s 737 Max programme has also starred during 2018, with deliveries steadily accelerating from its Renton assembly line, where combined output for the re-engined type and outgoing NG model now stands at a rate of 52 per month. The rush of Boeing narrowbodies has, however, placed increased pressure on the company’s supply chain, including the provision of CFM International Leap-1B engines.

However, such disruption has been more harshly felt by its European rival, Airbus. With monthly output approaching 60 A320- family aircraft from its four assembly lines in France, Germany, the USA and China, the company has suffered problems in both the performance and supply of Pratt & Whitney PW1100G engines.

GOING THE DISTANCE

Highlights so far this year have included first deliveries of the 787-10 and an ultra-longrange version of the A350-900 – both to Singapore Airlines – and the Dreamliner’s nonstop debut between Perth and London Heathrow for Qantas.

Going up in scale, Airbus received a topup, 20-unit order for the A380 from its biggest proponent, Emirates, and has seen a first secondhand example, previously leased by SIA, enter use with Portuguese wet-lease operator Hi Fly. And while Boeing’s 747-8I appears to have reached the end in terms of airliner orders, its freighter variant, the -8F, has secured crucial backing from UPS Airlines, with a deal for 14 safeguarding production through the end of the decade.

Meanwhile, new versions of top-selling models are advancing, with the A330neo ready to enter service in its -900 guise and the 777-9 having entered static testing ahead of a flight debut during 2019.

Airbus (718) and Boeing (763) delivered almost a combined 1,500 commercial aircraft last year, and their firm backlogs represent around nine and seven years of production each, continuing a downturn-defying trend. Our data shows how airline commitments are shared between them and other manufacturers.

Download the full report",Flight Global,0
"Airbus has embarked on a demonstration tour with an A220-300 to promote the twinjet following its acquisition of the programme earlier this year.

The airframer is to use an Air Baltic aircraft, which is attending the Airshow China event in Zhuhai, to perform a tour circuit to four other cities.

It will operate the twinjet to Chengdu on 9 November, before flying on to Koh Samui in Thailand the following day.

The A220 will then visit the Nepalese capital Kathmandu on 11 November and Istanbul on 12 November, before returning to Air Baltic’s base in Riga.

Airbus says the tour is a “great opportunity” to show off the A220 to carriers, and to demonstrate its “outstanding characteristics, comfort and performance”.

The airframer has not stated whether it is attempting to appeal to specific carriers in each city.

Chengdu Airlines is an Airbus A320-family operator – including the A319, to which Airbus views the A220 as a potential successor – but is expanding with the Chinese-built Comac ARJ21.

Bangkok Airways is similarly an A319 operator, and is the manager of Koh Samui airport. Kathmandu is the base for Nepal Airlines but also Himalaya Airlines, both users of the A320.

Airbus says the A220 has orders for over 400 aircraft. The airframer had delivered eight A220s between 1 July and 30 September, the first quarter with the aircraft in its production portfolio.",Flight Global,0
"Boeing and Airbus have both expressed hope that the United States and China can resolve the trade tensions through new dialogue, rather than descending into an all-out trade war.

Speaking during a media briefing at Airshow China, Boeing Commercial Airplanes vice-president of Northeast Asia sales, Rick Anderson says that the airframer is in talks with both governments and hopeful that the frosty relations will be resolved.

“We continue to engage with the leaders of the United States and China and continue to urge a productive conversation to resolve these trade discrepancies,” he says.

“This is a rapidly growing market, the demand for lift is unprecedented, and we believe at the end of the day that they understand that, and we are optimistic of a quick resolution.”

His comments came a day after Chinese president Xi Jinping and other senior government officials expressed a willingness to discuss trade issues between the two countries, which has seen US president Donald Trump impose tariffs on some imports from China.

Trump and Xi are scheduled to meet at the end of November, and it is hoped that a deal can be brokered to end the trade stand-off.

During the same briefing, Boeing China president John Bruns revealed that the airframer had recently qualified five new suppliers to enter its supply chain, including two aluminium producers.

Chinese aluminium is subject to a 10% import tariff in the USA.

Airbus China president George Xu also expressed hope that a resolution of the trade situation with the US may be reached.

“Nobody will be the winner in this kind of trade war. So this is why we welcome the dialogue between the US government side and the Chinese government side. Both of those communications with each other resolve the issues as soon as possible that the healthy development of the Chinese aviation industry,” he says.

He also warned that a prolonged trade war could slow the growth engine of China’s economy, the growing middle-class, which would “negatively impact on aviation growth” in one of the world’s largest aviation markets.",Flight Global,0
"The Sino-Russian CRAIC CR929 widebody project has taken another step toward engine selection.

A source tells FlightGlobal that CRAIC has issued a ‘Request for Clarification’ to four parties: Rolls-Royce, General Electric, as well as United Engine Corporation and AECC.

The source adds that the RFC will close by the first quarter of 2019. The RFC seeks technical clarifications and has questions about after sales support.

In May the joint venture received bids from seven domestic and foreign engine suppliers.

CRAIC has previously indicated that the CR929 will likely be powered initially by a Western engine, with an indigenous option offered at a later date.",Flight Global,0
"Airbus’s first A330-800 has lifted off from Toulouse, commencing the certification programme for the variant.

Airbus

The aircraft, the shorter version of the re-engined A330neo, is set to carry out some 300h of flight tests.

It took off from Toulouse shortly after 10:30.

Max Kingsley-Jones/FlightGlobal

Airbus is using MSN1888 for the certification programme. The aircraft is powered by Rolls-Royce Trent 7000 engines.

Its larger A330neo variant, the A330-900, secured European Aviation Safety Agency certification in late September.

Max Kingsley-Jones/FlightGlobal",Flight Global,0
"VietJet Air has signed a memorandum of understanding with engine maker CFM International, covering long-term support of the Leap-1Bs that will power the 100 high-density Boeing 737 Max 200 jets that the low-cost carrier has on order.

The support deal has a list-price value of $5.3 billion, says VietJet, and was signed during French prime minister Edouard Philippe's official visit to Vietnam.

""The Leap-1B has been doing extremely well in commercial service in the last 18 months, and we believe the engine will prove to be an important asset for VietJet over the long term,"" states CFM vice-president of sales and marketing Philippe Couteaux.

Flight Fleets Analyzer shows that VietJet operates 50 Airbus narrowbodies: 18 A320s, 29 A321s and three A321neos. It has 120 A321neos and five A321s on order, along with the 100 Max jets.",Flight Global,0
"Rolls-Royce has finalised an £850m sale of engines to power China Eastern Airlines’ fleet of Airbus A350 jets at an inaugural import conference in Shanghai.

Under the terms of the deal, Rolls will supply and maintain Trent XWB engines for the 20 airliners the carrier ordered from the pan-European plane-maker two years ago.

China is forecast to be the fastest-growing region for aviation over the coming decades and agreement is seen as an important step with such a major airline.

The deal was revealed at the China International Import Expo which was opened by President Xi Jinping on Monday.

The event links into the Beijing's 'belt and road' initiative which aims to build trade links between China...",Telegraph,0
"Revima will establish a landing-gear overhaul facility near Bangkok, with a scheduled opening in 2020.

The shop will be located in Chon Buri, southeast of the Thai capital, and initially concentrate on servicing landing gears for Airbus A320-family jets and Boeing 737s.

“All necessary special processes for full in-house repair and overhaul landing gear operations” will be established at the site, Revima says.

The French MRO provider – which specialises in APU, engine part and landing-gear support – says that the new plant’s machinery, warehouse, technical documentation processes and customer communications will be “digitally connected”.

A zero-rejection waste water system is to be installed at the site.

“Revima has over 45 years of landing-gear MRO experience that our new facility in Thailand will benefit from,” states chief executive Olivier Legrand.",Flight Global,0
"Airbus will complete flight-testing of the A330-800 in mid-2019 but the first delivery to launch customer Kuwait Airways is not due until 2020.

The smaller A330neo variant took off on its first flight from Toulouse earlier today.

Airbus’s head of development flight-tests, Jean-Philippe Cottet, says that the single A330-800 test aircraft will undergo a 350h flight-test programme, with certification due in mid-2019. However Airbus says that the ""first delivery at the moment will be to Kuwait Airways in the first half of 2020"".

Airbus has a single firm customer for the Rolls-Royce Trent 7000-powered A330-800 – Kuwait Airways – which signed a firm order in October for eight aircraft.

A330 marketing chief Crawford Hamilton confirms that Kuwait is due to be the first operator. The previous launch customer, Hawaiian Airlines, cancelled its order earlier this year and switched to the Boeing 787.

Story updated to correct date of first delivery",Flight Global,0
"United Airlines will cut a flight attendant position from some of its international aircraft in a drive to improve efficiency and keep costs in check.

The Chicago-based carrier will reduce the number of cabin crew by one on long-haul flights operated with Boeing 757-200, Boeing 767-400ER, Boeing 777-200, and Boeing 787-8 and -9 aircraft from 1 February 2019, says United's senior vice-president of inflight services John Slater in a letter to staff. At the same time, it will add one crew member to 777-300ER flights when ""loads permit"".

The changes, he says, will allow United to ""operate more efficiently and align with our peers"".

The new staffing numbers on long-haul 757, 767, 777 and 787 flights will match those on American Airlines and Delta Air Lines, says Slater.

United staffs its long-haul 757s with six flight attendants, 777-200s with either 10 or 11 attendants, and 787s with 11 crew currently, says the Association of Flight Attendants-CWA (AFA) that represents cabin crew at United.

United has committed to reducing or keeping unit costs (CASM) excluding fuel flat through 2020, as part of a larger growth plan to recapture what executives call its ""natural share"" of the US domestic market. It will increase capacity by 4.5-5% this year and by a further 4-6% annually in 2019 and 2020 under the plan.

The AFA calls the staffing reductions ""misguided"" in a message to members on 5 November.

""These staffing levels do not give us the people resources we need to develop the relationships with passengers that will encourage them to choose to fly United Airlines,"" said Ken Diaz, president of the United master executive council at AFA, in the message.

Diaz claims the staffing reduction is an effort to meet CASM growth targets and keep Wall Street happy, rather than improve operations and service for customers.

Scott Kirby, president of United, told analysts in October that he was ""confident"" the carrier would achieve its flat-to-better CASM excluding fuel target in 2019 with ""more to share"" on that this coming January.

The carrier saw CASM excluding fuel, special items, profit sharing and third-party expenses fall 0.4% in the third quarter. Executives expect the metric to be ""better than flat"" for all of 2018.

United has had a rocky relationship with its flight attendants since its merger with Continental Airlines in 2010. It took six years to reach a joint agreement to combine the separate groups under one contract, and another two years to integrate them, which occurred on 1 October.

Updated with United staffing numbers for 757s, 777s and 787s.",Flight Global,0
"Airbus is poised to hand over the first of A330-900 to launch operator TAP Air Portugal, as flight-testing gets underway of the smaller -800 variant.

Speaking at the first flight of the smaller -800 today in Toulouse, A330 marketing chief Crawford Hamilton said the delivery of the first A330neo is imminent. The aircraft is parked at the delivery centre and will be handed over “in the coming days”, he says.

Airbus secured type certification for the Rolls-Royce Trent 7000-powered A330-900 in late September. The first aircraft was originally due for delivery to TAP in early 2018, but the flight-test programme was delayed, primarily due to hold-ups with the Trent 7000 engines.",Flight Global,0
"Ameco Beijing expects to grow its engine overhaul business over the next year thanks to strong demand for International Aero Engines IAE V2500 and Rolls-Royce RB211 shop visits.

Speaking to FlightGlobal at Airshow china, the company's chief operating officer, Andreas Meisel, says that by the end of 2019, its annual throughput of V2500s will rise from 10 to 24, and for RB211s it will increase from 50 to 75 will have an annual throughput of 75 units, up from 50.

In both cases, domestic demand is driving the increase in engine throughput. Flight Fleets Analyzer shows that there are 570 V2500-powered Airbus A320-family aircraft in service in China, and 45 RB211-powered Boeing 757-200s.

Ameco has been pushing hard to grow its V2500 business after having secured authorisation from the Civil Aviation Administration of China, US Federal Aviation Administration, and the European Aviation Safety Agency in 2015.

Meisel says that Ameco is undertaking a feasibility study on establishing a heavy maintenance base at the new Chengdu Tianfu International airport by 2020. However he says that plans have yet to be firmed on the type of work to be conducted there.",Flight Global,0
"The Federal Aviation Administration has ordered airlines to replace components in the compressors and turbines of Pratt & Whitney PW1100Gs turbofans, which power Airbus A320neo-family aircraft.

The orders address corrosion concerns and issues with the engines' ""knife edge seal"" – the same seal that caused several inflight shutdowns earlier this year.

Those shutdowns prompted a grounding of PW1100G-powered A320neos.

""This [directive] was prompted by reports of in-flight engine shutdowns and aborted takeoffs as the result of certain parts affecting the durability of the rear high-pressure compressor… rotor hub knife edge seal,"" says one directive.

That order requires airlines to address the issue by replacing ""diffuser case air seal"" assemblies and vane assemblies in the second stages of high-pressure turbines in affected engines.

The FAA calls the knife-edge seal fix an ""interim action"" while P&W develops a solution. The problem arose because knife edge seals were allowing slightly too much air to pass through the engine.

P&W tells FlightGlobal it developed a fix ""based on a design with which the company has significant experience"".

""The situation was investigated by Pratt & Whitney and the company worked with Airbus, regulators and our customers to release a revised configuration to correct [the] issue in mid-February,"" P&W says. ""We restarted engine deliveries back to Airbus by end of February. As of May 2018 we are caught up on our engine deliveries to Airbus.""

P&W says 43 in-service engines were affected. Airlines returned all of those to P&W, which provided unaffected spares in return, it says.

The other directive orders airlines to replace the ""front hub"" of PW1100G high-pressure compressors – a measure that comes in response to a corrosion report.

""The [high-pressure compressor] front hub exhibited deposits that could not be removed using standard procedures and worsened over time,"" says the directive. ""This condition, if not addressed, could result in uncontained [high-pressure compressor] front hub release, damage to the engine and damage to the airplane.""

Carriers must replace the parts by mid-April, or within 6,180 cycles since the engine was new or five years since shipped, the FAA says.

In the USA, only Hawaiian Airlines and Spirit Airlines operate PW1100G-powered A320neo-family aircraft, according to the Flight Fleets Analyzer database. Airlines worldwide operate 227 Airbus narrowbodies with PW1100Gs, Fleets Analyzer shows.

Airbus also offers A320neo-family aircraft powered by CFM International Leap-1A turbofans.",Flight Global,0
"The Airbus A330-800 has landed back in Toulouse after a successful 4h 4min first flight from Toulouse.

At the controls for the maiden sortie were experimental Airbus test pilots Francois Barre and Malcolm Ridley along with three other crew.

The aircraft flew a missed approach before completing a circuit to land. Today’s flight launches a 350h flight-test programme which is due to culminate in type certification in mid-2019.

“It flies just like an A330, only better,” said Ridley after the flight.

Kuwait Airways is currently slated to be launch operator for the Rolls-Royce Trent 7000-powered twinjet, during the first half of 2020.",Flight Global,0
"German engine specialist MTU and China Southern Airlines have extended the partnership agreement for their jointly owned engine overhaul shop in Zhuhai by 20 years until 2051.

MTU says that the facility is being expanded from handling around 300 aircraft a engines year today to some 450 from 2021.

This is the second expansion since the site opened in 2001, with an initial capacity to handle 200 engines a year, the engine sub-assembly manufacturer and maintenance provider notes.

The site specialises in support for CFM International CFM56s and International Aero Engines V2500s, and has completed a total of 2,500 shop visits.

MTU chief programme officer Michael Schreyogg describes the plant as “the number one engine shop in China and the largest narrowbody engine shop in Asia”.

In his view, the joint venture extension is a “clear signal to the market that MTU is committed to Asia”.

Bangladeshi operator Regent Airways has separately selected MTU to service CFM56-7B engines powering the carrier’s six Boeing 737NGs.

The airline has signed a seven-year contract covering repair and overhaul services, spare engine lease services and on-site support, MTU says.

A facility for the shop visits has not been specified, however.

In addition to Zhuhai, MTU supports CFM56-7Bs at its Hannover shop.",Flight Global,0
"Safran has opened a research centre for ceramic matrix composites in Bordeaux to accelerate development of the material.

The manufacturer says that the Safran Ceramics facility features one-of-a-kind machinery.

All the equipment is interconnected to enable real-time data acquisition, which, Safran says, is “key to accelerating innovation and supporting agile research”.

Some 100 specialists and around 20 doctoral students will work at the site.

“Given its multi-disciplinary team of world-class researchers and state-of-the-art equipment, Safran Ceramics is clearly a strategic centre of expertise for all of our work in this key discipline,” states chief technology officer Stephane Cueille.",Flight Global,1
"Airbus could not disguise its delight in proving doubters wrong today with the first flight of the A330-800, saying it is “ready to bat the ball right down Boeing’s throat”.

Airbus has concluded flight-testing of the larger -900 variant and is poised to begin deliveries to TAP Air Portugal. But the -800 has had a cloud hanging over it since March when its only customer, Hawaiian Airlines, cancelled its order and switched to the Boeing 787. The -800 test aircraft was already structurally complete at that point and its first flight today (below) follows the commitment of a new launch customer, Kuwait Airways, last month.

“There were people in the industry who said the A330-800 wouldn’t be built, and then they said it would never fly. So today’s event proves that’s nonsense,” said Airbus’s A330 marketing chief Crawford Hamilton at the first flight event today in Toulouse.

The experience losing the Hawaiian order at the hands of Boeing was “fairly brutal”, says Hamilton, which followed a period of intense commercial pressure from its US rival.

“Boeing has been at us with a sledge-hammer for the last 2-3 years, undoubtedly. But there’s no point in being a victim,” he says. “We’re ready to bat the ball right down Boeing’s throat and come out fighting against the 787. That’s what the A330neo’s all about.”

Hamilton says the motivation behind Airbus launching the A330neo family in 2014 was to ensure it could maintain market share against the Boeing 787.

“Up until 2014, we were maintaining about 50% market share versus 787. And we started to see to signs that that was starting to slip. So it was time to do something new. And the logical thing to do was the Neo.”

He says that as a derivative design, the development of the A330neo was relatively low-cost allowing Airbus some commercial “wiggle room” when competing against the all-new 787.

“The public figure [for industrial investment in the A330neo] was $2 billion. We’ve got an aircraft that’s better than the 787 which cost perhaps $50 billion [to develop]. So that means we’ve got a real value product that we can offer.”

Airbus is targeting three market sectors as it looks to add to its existing -800 customers Kuwait Airways, which has eight orders, and Air Uganda which has a memorandum of understanding for two aircraft.

“One of our targets is to replace the massive installed base of A330-200s. Some of the oldest ones will start to go in next few years,” says Hamilton.

“The second part is replacing 767s. We’ve already done that [with -200]. We’re now going to do that with an aircraft that’s even more efficient.”

“Lastly there are new markets like long haul low cost and nations that need a new entry-level aircraft.”

Airbus holds firm orders for 232 A330neos, of which 224 are for the A330-900 and eight are for the -800. AirAsia X is the largest customer, with firm orders for 66 -900s.

The A330-800’s 350h flight-test programme that began today is due to conclude with type certification in mid-2019. Kuwait Airways is currently slated to be the first operator, with deliveries expected to begin in the first half of 2020.",Flight Global,0
